,dummy_sr_number,dummy_sysid,sr_open_date,count
17164,sr25108,sys618,2018-09-10,1
17165,sr25109,sys1543,2020-02-20,1
17166,sr25110,sys1495,2018-04-12,1
17167,sr25111,sys2171,2019-06-24,1
17168,sr25089,sys1849,2019-11-18,1
17169,sr25088,sys745,2017-11-16,1
17170,sr25087,sys1763,2020-09-08,1
17171,sr25086,sys1154,2018-06-18,1
17172,sr25065,sys827,2012-09-21,1
17173,sr25066,sys1092,2020-08-01,1
17174,sr25067,sys2084,2020-10-11,1
17175,sr25068,sys2131,2020-03-06,1
17176,sr25069,sys1945,2018-06-17,1
17177,sr25070,sys1001,2021-04-16,1
17178,sr25071,sys1594,2018-04-23,1
17179,sr25072,sys1543,2017-07-11,1
17180,sr25073,sys1854,2020-07-04,1
17181,sr25074,sys2331,2020-07-04,1
17182,sr25075,sys732,2017-12-01,1
17183,sr25076,sys1795,2021-12-07,1
17184,sr25077,sys888,2017-03-04,1
17185,sr25078,sys1623,2018-10-12,1
17186,sr25079,sys2212,2019-06-13,1
17187,sr25080,sys1679,2016-12-14,1
17188,sr25081,sys1999,2019-09-22,1
17189,sr25082,sys2068,2019-12-17,1
17190,sr25083,sys1704,2017-11-16,1
17191,sr25084,sys1510,2018-02-02,1
17192,sr25085,sys716,2015-10-12,1
17193,sr25112,sys2123,2020-12-10,1
17194,sr25114,sys1561,2018-07-17,1
17195,sr25163,sys921,2017-06-15,1
17196,sr25151,sys1227,2017-06-29,1
17197,sr25141,sys1602,2018-01-26,1
17198,sr25142,sys1138,2017-02-15,1
17199,sr25143,sys1848,2020-09-10,1
17200,sr25144,sys1858,2019-10-06,1
17201,sr25145,sys920,2018-07-30,1
17202,sr25146,sys810,2020-12-10,1
17203,sr25147,sys1824,2018-05-21,1
17204,sr25148,sys1513,2017-07-20,1
17205,sr25149,sys2492,2021-02-22,1
17206,sr25150,sys2396,2020-05-03,1
17207,sr25152,sys1603,2017-07-21,1
17208,sr25115,sys2710,2017-03-23,1
17209,sr25153,sys1864,2021-06-24,1
17210,sr25154,sys2053,2017-10-10,1
17211,sr25155,sys1695,2021-03-29,1
17212,sr25156,sys1311,2015-10-15,1
17213,sr25157,sys2529,2017-05-16,1
17214,sr25158,sys1954,2017-06-14,1
17215,sr25159,sys1576,2020-01-28,1
17216,sr25160,sys2306,2018-11-05,1
17217,sr25161,sys2361,2017-12-14,1
17218,sr25162,sys1041,2021-04-25,1
17219,sr25140,sys860,2020-11-06,1
17220,sr25139,sys2225,2019-03-12,1
17221,sr25138,sys819,2018-03-04,1
17222,sr25137,sys1629,2020-10-08,1
17223,sr25116,sys1485,2021-03-25,1
17224,sr25117,sys1087,2018-09-03,1
17225,sr25118,sys2333,2018-07-30,1
17226,sr25119,sys2184,2016-11-28,1
17227,sr25120,sys1859,2017-11-17,1
17228,sr25121,sys637,2018-01-31,1
17229,sr25122,sys1634,2018-10-15,1
17230,sr25123,sys870,2019-12-07,1
17231,sr25124,sys1805,2020-06-25,1
17232,sr25125,sys2331,2020-12-18,1
17233,sr25126,sys1033,2020-06-03,1
17234,sr25127,sys850,2019-01-22,1
17235,sr25128,sys1226,2020-02-12,1
17236,sr25129,sys1944,2021-04-30,1
17237,sr25130,sys1810,2017-01-18,1
17238,sr25131,sys2148,2020-10-20,1
17239,sr25132,sys2161,2020-09-14,1
17240,sr25133,sys453,2021-08-01,1
17241,sr25134,sys1488,2018-01-30,1
17242,sr25135,sys1889,2018-05-04,1
17243,sr25136,sys1430,2021-10-08,1
17244,sr25676,sys1609,2021-06-23,1
17245,sr25678,sys2083,2019-06-28,1
17246,sr24857,sys1388,2018-11-09,1
17247,sr26227,sys1981,2021-09-07,1
17248,sr26217,sys1520,2019-08-20,1
17249,sr26218,sys1825,2017-12-20,1
17250,sr26219,sys1243,2017-04-30,1
17251,sr26220,sys1700,2018-11-05,1
17252,sr26221,sys732,2018-08-20,1
17253,sr26222,sys1953,2018-11-26,1
17254,sr26223,sys1462,2017-06-16,1
17255,sr26224,sys1747,2021-08-06,1
17256,sr26225,sys931,2021-10-05,1
17257,sr26226,sys1825,2018-06-14,1
17258,sr26228,sys1075,2019-01-08,1
17259,sr26215,sys1999,2018-06-27,1
17260,sr26229,sys1459,2018-09-17,1
17261,sr26230,sys1720,2020-04-16,1
17262,sr26231,sys1285,2018-05-23,1
17263,sr26232,sys750,2020-01-15,1
17264,sr26233,sys453,2018-03-12,1
17265,sr26234,sys1050,2019-01-10,1
17266,sr26235,sys1092,2021-01-25,1
17267,sr26236,sys1334,2017-02-15,1
17268,sr26237,sys1388,2017-03-10,1
17269,sr26238,sys1971,2018-06-11,1
17270,sr26216,sys2066,2020-12-17,1
17271,sr26214,sys1946,2021-05-07,1
17272,sr26291,sys1711,2018-05-09,1
17273,sr26201,sys1894,2017-06-26,1
17274,sr26191,sys742,2019-12-08,1
17275,sr26192,sys1350,2017-09-14,1
17276,sr26193,sys1071,2019-09-26,1
17277,sr26194,sys1944,2019-08-08,1
17278,sr26195,sys1747,2020-12-28,1
17279,sr26196,sys2307,2020-01-14,1
17280,sr26197,sys1226,2017-03-24,1
17281,sr26198,sys1615,2018-02-22,1
17282,sr26199,sys1488,2019-12-07,1
17283,sr26200,sys2084,2020-09-09,1
17284,sr26202,sys1485,2013-04-16,1
17285,sr26213,sys1092,2020-11-25,1
17286,sr26203,sys1806,2019-11-18,1
17287,sr26204,sys797,2017-03-14,1
17288,sr26205,sys2165,2017-07-16,1
17289,sr26206,sys1562,2021-08-31,1
17290,sr26207,sys2032,2017-06-07,1
17291,sr26208,sys1824,2020-05-14,1
17292,sr26209,sys1075,2019-01-08,1
17293,sr26210,sys1800,2020-09-18,1
17294,sr26211,sys1576,2018-05-07,1
17295,sr26212,sys2299,2018-05-17,1
17296,sr26239,sys1754,2021-10-03,1
17297,sr26240,sys1645,2021-09-03,1
17298,sr26241,sys1831,2018-06-19,1
17299,sr26278,sys2066,2017-09-06,1
17300,sr26268,sys1638,2018-03-12,1
17301,sr26269,sys1693,2018-10-19,1
17302,sr26270,sys1475,2020-06-08,1
17303,sr26271,sys1669,2020-10-26,1
17304,sr26272,sys2165,2020-10-07,1
17305,sr26273,sys2331,2019-11-18,1
17306,sr26274,sys1462,2016-07-11,1
17307,sr26275,sys1872,2014-04-03,1
17308,sr26276,sys1602,2017-03-10,1
17309,sr26277,sys1504,2021-02-15,1
17310,sr26279,sys796,2018-06-02,1
17311,sr26242,sys2165,2018-09-20,1
17312,sr26280,sys1980,2020-03-07,1
17313,sr26281,sys1851,2017-07-21,1
17314,sr26282,sys2492,2020-10-29,1
17315,sr26283,sys1114,2019-04-24,1
17316,sr26284,sys1345,2019-06-06,1
17317,sr26285,sys771,2017-09-14,1
17318,sr26286,sys864,2017-05-04,1
17319,sr26287,sys1676,2018-03-20,1
17320,sr26288,sys2334,2020-01-09,1
17321,sr26289,sys2209,2019-10-21,1
17322,sr26267,sys1935,2017-02-05,1
17323,sr26266,sys875,2018-03-29,1
17324,sr26265,sys2350,2020-08-09,1
17325,sr26264,sys2022,2018-05-29,1
17326,sr26243,sys1565,2020-02-03,1
17327,sr26244,sys1572,2017-01-03,1
17328,sr26245,sys2492,2018-09-04,1
17329,sr26246,sys1743,2018-09-01,1
17330,sr26247,sys2018,2019-08-09,1
17331,sr26248,sys1917,2017-07-31,1
17332,sr26249,sys1447,2018-09-21,1
17333,sr26250,sys1607,2020-01-11,1
17334,sr26251,sys1832,2020-11-08,1
17335,sr26252,sys1602,2018-12-06,1
17336,sr26253,sys1990,2018-02-28,1
17337,sr26254,sys1121,2021-03-22,1
17338,sr26255,sys1624,2019-10-21,1
17339,sr26256,sys1456,2021-07-06,1
17340,sr26257,sys730,2020-06-07,1
17341,sr26258,sys1418,2020-10-26,1
17342,sr26259,sys1171,2018-10-29,1
17343,sr26260,sys1998,2017-11-12,1
17344,sr26261,sys1687,2020-02-17,1
17345,sr26262,sys1530,2017-05-26,1
17346,sr26263,sys2066,2017-03-04,1
17347,sr26190,sys2510,2017-03-20,1
17348,sr26189,sys1871,2019-03-21,1
17349,sr26188,sys1727,2016-10-25,1
17350,sr26124,sys1437,2021-06-08,1
17351,sr26114,sys1125,2020-02-14,1
17352,sr26115,sys605,2019-01-16,1
17353,sr26116,sys1883,2018-12-11,1
17354,sr26117,sys750,2018-02-10,1
17355,sr26118,sys2292,2018-01-17,1
17356,sr26119,sys806,2019-09-05,1
17357,sr26120,sys1701,2018-03-26,1
17358,sr26121,sys2287,2020-06-11,1
17359,sr26122,sys1570,2019-11-20,1
17360,sr26123,sys1446,2019-08-11,1
17361,sr26125,sys1806,2020-08-25,1
17362,sr26137,sys1533,2021-07-06,1
17363,sr26126,sys2100,2021-09-06,1
17364,sr26127,sys1463,2017-11-13,1
17365,sr26128,sys2163,2020-12-28,1
17366,sr26129,sys2264,2017-11-12,1
17367,sr26130,sys2477,2018-05-28,1
17368,sr26131,sys1974,2016-12-28,1
17369,sr26132,sys462,2020-01-10,1
17370,sr26133,sys1971,2018-03-26,1
17371,sr26134,sys1895,2021-07-15,1
17372,sr26135,sys1881,2019-03-21,1
17373,sr26113,sys1520,2019-11-27,1
17374,sr26112,sys1494,2019-11-11,1
17375,sr26111,sys1659,2020-05-23,1
17376,sr26110,sys1929,2017-02-23,1
17377,sr26089,sys1348,2017-05-16,1
17378,sr26090,sys1023,2019-11-29,1
17379,sr26091,sys706,2018-06-18,1
17380,sr26092,sys1529,2020-06-23,1
17381,sr26093,sys1970,2017-05-26,1
17382,sr26094,sys1573,2020-02-10,1
17383,sr26095,sys1645,2019-04-23,1
17384,sr26096,sys2438,2021-02-02,1
17385,sr26097,sys1602,2019-11-01,1
17386,sr26098,sys1695,2017-04-07,1
17387,sr26099,sys2155,2018-06-28,1
17388,sr26100,sys1975,2020-11-08,1
17389,sr26101,sys909,2017-07-12,1
17390,sr26102,sys827,2019-01-18,1
17391,sr26103,sys1945,2018-06-10,1
17392,sr26104,sys1800,2021-07-19,1
17393,sr26105,sys1596,2019-05-12,1
17394,sr26106,sys1806,2020-01-24,1
17395,sr26107,sys1533,2020-03-13,1
17396,sr26108,sys1679,2019-11-02,1
17397,sr26109,sys1994,2019-10-18,1
17398,sr26136,sys1443,2020-03-20,1
17399,sr26138,sys1333,2020-01-23,1
17400,sr26187,sys2086,2016-05-07,1
17401,sr26175,sys1396,2017-05-24,1
17402,sr26165,sys618,2019-09-26,1
17403,sr26166,sys2438,2020-07-12,1
17404,sr26167,sys2244,2020-05-02,1
17405,sr26168,sys1721,2018-12-16,1
17406,sr26169,sys671,2020-05-19,1
17407,sr26170,sys1334,2020-04-11,1
17408,sr26171,sys2244,2017-09-10,1
17409,sr26172,sys1849,2019-07-26,1
17410,sr26173,sys1576,2017-11-21,1
17411,sr26174,sys2292,2019-03-12,1
17412,sr26176,sys1350,2017-10-31,1
17413,sr26139,sys2388,2020-10-01,1
17414,sr26177,sys2083,2019-04-17,1
17415,sr26178,sys932,2019-08-17,1
17416,sr26179,sys1932,2019-04-11,1
17417,sr26180,sys1673,2017-09-14,1
17418,sr26181,sys2131,2017-06-14,1
17419,sr26182,sys1695,2017-07-19,1
17420,sr26183,sys1299,2018-02-14,1
17421,sr26184,sys1488,2021-07-23,1
17422,sr26185,sys732,2017-09-01,1
17423,sr26186,sys1312,2018-03-10,1
17424,sr26164,sys1494,2021-08-18,1
17425,sr26163,sys1727,2018-04-12,1
17426,sr26162,sys1734,2020-07-29,1
17427,sr26161,sys1597,2019-12-23,1
17428,sr26140,sys1881,2017-10-25,1
17429,sr26141,sys2122,2018-10-04,1
17430,sr26142,sys1116,2019-09-24,1
17431,sr26143,sys1653,2019-05-28,1
17432,sr26144,sys721,2018-04-02,1
17433,sr26145,sys1092,2020-10-12,1
17434,sr26146,sys2133,2018-11-07,1
17435,sr26147,sys1529,2020-07-22,1
17436,sr26148,sys1075,2017-03-11,1
17437,sr26149,sys1567,2018-07-19,1
17438,sr26150,sys1682,2021-02-22,1
17439,sr26151,sys832,2018-06-11,1
17440,sr26152,sys2492,2018-09-13,1
17441,sr26153,sys1443,2021-01-26,1
17442,sr26154,sys1513,2019-11-15,1
17443,sr26155,sys2076,2018-06-06,1
17444,sr26156,sys2206,2020-06-19,1
17445,sr26157,sys1415,2021-10-03,1
17446,sr26158,sys686,2020-02-21,1
17447,sr26159,sys671,2016-12-23,1
17448,sr26160,sys1673,2019-03-09,1
17449,sr26290,sys2165,2020-06-25,1
17450,sr26292,sys1526,2019-10-29,1
17451,sr25679,sys1992,2019-01-16,1
17452,sr26432,sys2111,2019-09-18,1
17453,sr26422,sys2273,2017-06-04,1
17454,sr26423,sys1527,2018-11-21,1
17455,sr26424,sys2015,2018-02-13,1
17456,sr26425,sys1648,2014-12-19,1
17457,sr26426,sys1766,2018-10-25,1
17458,sr26427,sys2057,2019-03-12,1
17459,sr26428,sys923,2017-10-10,1
17460,sr26429,sys1546,2021-12-04,1
17461,sr26430,sys2248,2020-04-07,1
17462,sr26431,sys1309,2017-04-28,1
17463,sr26433,sys716,2019-06-27,1
17464,sr26420,sys1610,2017-12-14,1
17465,sr26434,sys2148,2020-05-08,1
17466,sr26435,sys2189,2017-11-01,1
17467,sr26436,sys1446,2017-10-05,1
17468,sr26437,sys2037,2021-06-05,1
17469,sr26438,sys2109,2021-02-02,1
17470,sr26439,sys1388,2020-07-20,1
17471,sr26440,sys1970,2017-04-14,1
17472,sr26441,sys1601,2019-04-29,1
17473,sr26442,sys1566,2018-02-15,1
17474,sr26443,sys1261,2017-02-11,1
17475,sr26421,sys1902,2020-12-03,1
17476,sr26419,sys1393,2020-09-16,1
17477,sr26293,sys1784,2017-05-26,1
17478,sr26406,sys1770,2020-07-30,1
17479,sr26396,sys2196,2020-10-11,1
17480,sr26397,sys1775,2018-08-30,1
17481,sr26398,sys921,2017-01-25,1
17482,sr26399,sys1570,2019-07-11,1
17483,sr26400,sys2011,2021-05-25,1
17484,sr26401,sys1312,2020-04-14,1
17485,sr26402,sys1526,2018-11-05,1
17486,sr26403,sys1810,2021-02-22,1
17487,sr26404,sys1600,2021-08-06,1
17488,sr26405,sys2043,2017-01-20,1
17489,sr26407,sys2331,2018-05-03,1
17490,sr26418,sys1033,2020-12-25,1
17491,sr26408,sys1380,2017-03-23,1
17492,sr26409,sys1299,2019-05-08,1
17493,sr26410,sys1883,2021-03-22,1
17494,sr26411,sys1534,2017-12-20,1
17495,sr26412,sys1648,2017-09-20,1
17496,sr26413,sys1641,2018-10-26,1
17497,sr26414,sys680,2017-07-08,1
17498,sr26415,sys1725,2017-08-02,1
17499,sr26416,sys1832,2020-09-15,1
17500,sr26417,sys721,2017-06-09,1
17501,sr26444,sys1679,2020-09-03,1
17502,sr26445,sys1751,2017-11-29,1
17503,sr26446,sys1527,2019-04-10,1
17504,sr26483,sys1706,2019-09-19,1
17505,sr26473,sys1553,2017-08-06,1
17506,sr26474,sys1437,2020-09-12,1
17507,sr26475,sys2196,2020-07-21,1
17508,sr26476,sys932,2019-11-01,1
17509,sr26477,sys908,2019-04-18,1
17510,sr26478,sys2076,2017-07-24,1
17511,sr26479,sys834,2017-04-15,1
17512,sr26480,sys2292,2020-02-25,1
17513,sr26481,sys969,2019-05-03,1
17514,sr26482,sys796,2020-09-14,1
17515,sr26484,sys1701,2018-12-27,1
17516,sr26447,sys1848,2018-10-05,1
17517,sr26485,sys1396,2017-05-15,1
17518,sr26486,sys1530,2018-12-21,1
17519,sr26487,sys1656,2019-01-17,1
17520,sr26488,sys1606,2016-12-21,1
17521,sr26489,sys2289,2017-12-01,1
17522,sr26490,sys1908,2019-09-08,1
17523,sr26491,sys637,2020-07-02,1
17524,sr26492,sys2030,2018-03-27,1
17525,sr26493,sys1800,2018-06-12,1
17526,sr26494,sys1444,2019-09-13,1
17527,sr26472,sys1849,2017-10-30,1
17528,sr26471,sys932,2020-12-04,1
17529,sr26470,sys1682,2019-10-01,1
17530,sr26469,sys1956,2015-10-03,1
17531,sr26448,sys909,2017-09-19,1
17532,sr26449,sys1524,2017-01-20,1
17533,sr26450,sys864,2019-07-01,1
17534,sr26451,sys2111,2019-10-06,1
17535,sr26452,sys2249,2018-10-30,1
17536,sr26453,sys2269,2016-02-12,1
17537,sr26454,sys1732,2017-08-17,1
17538,sr26455,sys2159,2020-02-09,1
17539,sr26456,sys1948,2018-06-09,1
17540,sr26457,sys1893,2021-05-01,1
17541,sr26458,sys1522,2019-11-12,1
17542,sr26459,sys1535,2018-12-11,1
17543,sr26460,sys1668,2018-10-16,1
17544,sr26461,sys1652,2019-06-05,1
17545,sr26462,sys1554,2018-08-06,1
17546,sr26463,sys1748,2021-07-13,1
17547,sr26464,sys2154,2021-08-02,1
17548,sr26465,sys1762,2020-10-22,1
17549,sr26466,sys1446,2017-05-05,1
17550,sr26467,sys1807,2020-01-10,1
17551,sr26468,sys1954,2017-11-18,1
17552,sr26395,sys1050,2020-05-26,1
17553,sr26394,sys1311,2015-12-03,1
17554,sr26393,sys1897,2019-12-17,1
17555,sr26329,sys2057,2018-10-17,1
17556,sr26319,sys1998,2019-01-07,1
17557,sr26320,sys1447,2019-09-12,1
17558,sr26321,sys1614,2018-03-28,1
17559,sr26322,sys2390,2019-12-18,1
17560,sr26323,sys1553,2018-02-15,1
17561,sr26324,sys1174,2021-03-28,1
17562,sr26325,sys2261,2018-08-22,1
17563,sr26326,sys1885,2020-12-16,1
17564,sr26327,sys1357,2018-03-17,1
17565,sr26328,sys2292,2020-03-06,1
17566,sr26330,sys1854,2021-03-08,1
17567,sr26342,sys716,2017-11-14,1
17568,sr26331,sys797,2018-03-15,1
17569,sr26332,sys1694,2020-08-25,1
17570,sr26333,sys1462,2019-08-14,1
17571,sr26334,sys1831,2019-06-02,1
17572,sr26335,sys884,2019-07-22,1
17573,sr26336,sys1664,2017-08-12,1
17574,sr26337,sys1849,2020-04-23,1
17575,sr26338,sys927,2019-02-07,1
17576,sr26339,sys1446,2021-04-15,1
17577,sr26340,sys2231,2018-02-13,1
17578,sr26318,sys1116,2018-01-23,1
17579,sr26317,sys1900,2020-12-08,1
17580,sr26316,sys2043,2017-01-24,1
17581,sr26315,sys2111,2020-05-06,1
17582,sr26294,sys1720,2020-05-08,1
17583,sr26295,sys1910,2018-04-07,1
17584,sr26296,sys1437,2018-01-06,1
17585,sr26297,sys1469,2016-05-09,1
17586,sr26298,sys1776,2017-05-09,1
17587,sr26299,sys909,2016-11-29,1
17588,sr26300,sys1734,2018-10-12,1
17589,sr26301,sys2221,2018-02-07,1
17590,sr26302,sys1583,2018-12-06,1
17591,sr26303,sys650,2019-06-28,1
17592,sr26304,sys1570,2019-11-20,1
17593,sr26305,sys680,2017-10-04,1
17594,sr26306,sys1967,2020-10-08,1
17595,sr26307,sys1998,2018-09-02,1
17596,sr26308,sys1201,2019-04-16,1
17597,sr26309,sys1745,2021-06-15,1
17598,sr26310,sys1599,2017-01-17,1
17599,sr26311,sys1659,2021-09-21,1
17600,sr26312,sys1668,2019-10-04,1
17601,sr26313,sys735,2021-05-05,1
17602,sr26314,sys462,2017-02-27,1
17603,sr26341,sys1974,2017-01-20,1
17604,sr26343,sys1659,2018-02-28,1
17605,sr26392,sys731,2021-05-05,1
17606,sr26380,sys1663,2020-08-24,1
17607,sr26370,sys1849,2019-01-31,1
17608,sr26371,sys1449,2021-11-05,1
17609,sr26372,sys1002,2018-09-02,1
17610,sr26373,sys2145,2020-02-27,1
17611,sr26374,sys1532,2020-03-25,1
17612,sr26375,sys1571,2017-04-12,1
17613,sr26376,sys1530,2021-06-29,1
17614,sr26377,sys935,2017-06-29,1
17615,sr26378,sys643,2021-04-20,1
17616,sr26379,sys1018,2019-06-05,1
17617,sr26381,sys2167,2019-02-01,1
17618,sr26344,sys1677,2019-12-12,1
17619,sr26382,sys1964,2019-05-14,1
17620,sr26383,sys2165,2018-02-08,1
17621,sr26384,sys1243,2018-03-26,1
17622,sr26385,sys1667,2017-06-12,1
17623,sr26386,sys1727,2017-03-02,1
17624,sr26387,sys2307,2019-11-18,1
17625,sr26388,sys818,2018-02-06,1
17626,sr26389,sys1341,2019-11-06,1
17627,sr26390,sys1444,2020-11-12,1
17628,sr26391,sys2367,2019-03-28,1
17629,sr26369,sys1002,2021-03-17,1
17630,sr26368,sys1673,2019-04-10,1
17631,sr26367,sys1121,2017-05-31,1
17632,sr26366,sys1592,2017-12-05,1
17633,sr26345,sys1678,2020-05-15,1
17634,sr26346,sys1012,2019-04-25,1
17635,sr26347,sys1033,2021-03-06,1
17636,sr26348,sys1797,2021-06-05,1
17637,sr26349,sys2031,2018-11-01,1
17638,sr26350,sys1659,2021-08-27,1
17639,sr26351,sys1129,2019-08-30,1
17640,sr26352,sys1802,2018-01-03,1
17641,sr26353,sys1701,2021-03-23,1
17642,sr26354,sys1687,2021-03-19,1
17643,sr26355,sys1929,2019-02-28,1
17644,sr26356,sys2131,2018-01-10,1
17645,sr26357,sys1704,2019-03-22,1
17646,sr26358,sys719,2021-01-03,1
17647,sr26359,sys671,2019-03-12,1
17648,sr26360,sys648,2020-10-06,1
17649,sr26361,sys806,2020-11-20,1
17650,sr26362,sys1723,2019-01-31,1
17651,sr26363,sys1778,2018-11-29,1
17652,sr26364,sys2200,2021-06-29,1
17653,sr26365,sys1357,2018-06-09,1
17654,sr26088,sys1685,2019-10-01,1
17655,sr26087,sys635,2017-01-09,1
17656,sr26086,sys1415,2020-03-27,1
17657,sr25818,sys2266,2017-03-28,1
17658,sr25808,sys968,2014-08-26,1
17659,sr25809,sys1732,2017-01-19,1
17660,sr25810,sys2123,2020-06-30,1
17661,sr25811,sys1897,2021-06-17,1
17662,sr25812,sys979,2021-05-03,1
17663,sr25813,sys1954,2019-06-25,1
17664,sr25814,sys2037,2017-11-22,1
17665,sr25815,sys1725,2019-04-06,1
17666,sr25816,sys2036,2018-01-02,1
17667,sr25817,sys1822,2017-08-03,1
17668,sr25819,sys649,2018-03-07,1
17669,sr25806,sys1522,2018-06-02,1
17670,sr25820,sys1731,2020-01-04,1
17671,sr25821,sys1092,2017-10-23,1
17672,sr25822,sys1449,2017-10-27,1
17673,sr25823,sys2141,2021-06-25,1
17674,sr25824,sys1351,2018-12-21,1
17675,sr25825,sys2132,2021-03-25,1
17676,sr25826,sys1444,2015-09-18,1
17677,sr25827,sys834,2019-12-12,1
17678,sr25828,sys731,2018-11-28,1
17679,sr25829,sys2183,2019-03-12,1
17680,sr25807,sys1880,2020-06-10,1
17681,sr25805,sys2307,2019-12-27,1
17682,sr26085,sys1901,2018-06-26,1
17683,sr25792,sys732,2017-10-20,1
17684,sr25782,sys2461,2019-10-07,1
17685,sr25783,sys1388,2018-06-28,1
17686,sr25784,sys1699,2021-05-17,1
17687,sr25785,sys1382,2018-11-01,1
17688,sr25786,sys875,2018-07-20,1
17689,sr25787,sys1462,2015-08-27,1
17690,sr25788,sys2391,2020-07-20,1
17691,sr25789,sys935,2018-10-24,1
17692,sr25790,sys1171,2019-12-25,1
17693,sr25791,sys2038,2020-01-09,1
17694,sr25793,sys1751,2018-01-08,1
17695,sr25804,sys884,2021-06-16,1
17696,sr25794,sys2026,2019-12-22,1
17697,sr25795,sys1627,2018-01-02,1
17698,sr25796,sys875,2020-05-08,1
17699,sr25797,sys2520,2019-06-16,1
17700,sr25798,sys2083,2017-09-01,1
17701,sr25799,sys1810,2021-05-08,1
17702,sr25800,sys2125,2020-01-31,1
17703,sr25801,sys2052,2021-11-05,1
17704,sr25802,sys1787,2017-04-17,1
17705,sr25803,sys1116,2020-07-10,1
17706,sr25830,sys1945,2019-02-26,1
17707,sr25831,sys2306,2019-04-26,1
17708,sr25832,sys2015,2018-07-31,1
17709,sr25869,sys1510,2018-10-18,1
17710,sr25859,sys1751,2018-11-26,1
17711,sr25860,sys2234,2019-07-18,1
17712,sr25861,sys1050,2021-01-15,1
17713,sr25862,sys680,2019-03-09,1
17714,sr25863,sys2046,2017-04-09,1
17715,sr25864,sys1552,2017-03-20,1
17716,sr25865,sys1563,2019-10-17,1
17717,sr25866,sys1463,2017-07-21,1
17718,sr25867,sys709,2018-10-23,1
17719,sr25868,sys1733,2019-01-25,1
17720,sr25870,sys1639,2019-07-26,1
17721,sr25833,sys1602,2019-10-21,1
17722,sr25871,sys1762,2021-09-20,1
17723,sr25872,sys732,2017-01-31,1
17724,sr25873,sys2066,2020-11-27,1
17725,sr25874,sys1852,2021-03-16,1
17726,sr25875,sys2077,2018-04-30,1
17727,sr25876,sys619,2016-11-07,1
17728,sr25877,sys795,2020-05-16,1
17729,sr25878,sys635,2017-04-24,1
17730,sr25879,sys1530,2018-09-02,1
17731,sr25880,sys695,2021-10-06,1
17732,sr25858,sys745,2017-04-01,1
17733,sr25857,sys2001,2017-08-11,1
17734,sr25856,sys1116,2019-10-30,1
17735,sr25855,sys2225,2018-09-18,1
17736,sr25834,sys935,2020-09-01,1
17737,sr25835,sys1444,2020-02-14,1
17738,sr25836,sys1312,2018-10-31,1
17739,sr25837,sys1734,2018-05-14,1
17740,sr25838,sys1393,2016-03-21,1
17741,sr25839,sys2128,2019-01-04,1
17742,sr25840,sys2337,2017-04-20,1
17743,sr25841,sys972,2021-02-24,1
17744,sr25842,sys1285,2014-07-17,1
17745,sr25843,sys1643,2021-02-25,1
17746,sr25844,sys1516,2018-09-19,1
17747,sr25845,sys2163,2019-11-11,1
17748,sr25846,sys1584,2017-11-01,1
17749,sr25847,sys663,2020-03-27,1
17750,sr25848,sys1639,2018-03-19,1
17751,sr25849,sys1885,2021-04-16,1
17752,sr25850,sys716,2018-01-16,1
17753,sr25851,sys1932,2014-01-15,1
17754,sr25852,sys1602,2018-12-20,1
17755,sr25853,sys1831,2021-04-30,1
17756,sr25854,sys1729,2020-06-19,1
17757,sr25781,sys1794,2018-05-12,1
17758,sr25780,sys2179,2018-04-17,1
17759,sr25779,sys2072,2018-07-18,1
17760,sr25715,sys1849,2018-07-09,1
17761,sr25705,sys1673,2019-03-28,1
17762,sr25706,sys453,2020-10-22,1
17763,sr25707,sys1992,2018-07-02,1
17764,sr25708,sys2344,2020-10-02,1
17765,sr25709,sys1563,2021-12-05,1
17766,sr25710,sys1024,2019-08-27,1
17767,sr25711,sys932,2020-05-27,1
17768,sr25712,sys732,2016-12-13,1
17769,sr25713,sys2427,2018-09-19,1
17770,sr25714,sys1747,2021-12-07,1
17771,sr25716,sys1807,2020-06-17,1
17772,sr25728,sys1375,2018-11-20,1
17773,sr25717,sys619,2019-06-08,1
17774,sr25718,sys706,2018-02-23,1
17775,sr25719,sys2097,2018-11-28,1
17776,sr25720,sys2131,2017-11-27,1
17777,sr25721,sys1309,2019-07-11,1
17778,sr25722,sys2005,2019-12-02,1
17779,sr25723,sys2017,2021-02-17,1
17780,sr25724,sys1885,2020-11-26,1
17781,sr25725,sys1519,2020-11-03,1
17782,sr25726,sys1871,2020-10-02,1
17783,sr25704,sys461,2019-10-15,1
17784,sr25703,sys1497,2019-04-02,1
17785,sr25702,sys1959,2018-04-12,1
17786,sr25701,sys732,2018-05-07,1
17787,sr25680,sys2171,2021-11-03,1
17788,sr25681,sys2261,2021-08-01,1
17789,sr25682,sys1559,2017-06-28,1
17790,sr25683,sys1564,2018-07-06,1
17791,sr25684,sys2014,2018-12-17,1
17792,sr25685,sys1449,2018-02-01,1
17793,sr25686,sys1485,2016-09-14,1
17794,sr25687,sys1873,2020-07-05,1
17795,sr25688,sys2170,2021-09-09,1
17796,sr25689,sys1591,2021-04-15,1
17797,sr25690,sys1994,2019-12-09,1
17798,sr25691,sys1799,2018-07-08,1
17799,sr25692,sys2015,2018-10-13,1
17800,sr25693,sys1864,2019-03-12,1
17801,sr25694,sys1867,2017-09-20,1
17802,sr25695,sys1121,2021-09-14,1
